id,Density_g_cm3,Space_group,Energy_kJ_mol
open_ebdc_mul-g1-p153-Random,1.504,14,-24643.0795541697
open_ebdc_mul-g1-p154-Kept,1.501,4,-24670.065706202975
open_ebdc_mul-g1-p155-Mutation,1.438,61,-24641.75376746335
open_ebdc_mul-g1-p156-Kept,1.426,1,-24661.29190327409
open_ebdc_mul-g1-p157-Random,1.394,148,-24571.547432770923
open_ebdc_mul-g1-p158-Random,1.458,29,-24648.68802835193
open_ebdc_mul-g1-p159-Random,0.629,145,-24495.976701434327
open_ebdc_mul-g1-p192-Random,1.214,33,-24611.750618442522
open_ebdc_mul-g1-p193-Mutation,1.476,2,-24665.541184825728
open_ebdc_mul-g1-p194-Kept,1.53,9,-24705.54054506731
open_ebdc_mul-g1-p195-Random,1.275,5,-24631.313192173024
open_ebdc_mul-g1-p196-Mutation,1.453,33,-24606.26161002563
open_ebdc_mul-g1-p197-Kept,1.391,4,-24654.01062568006
open_ebdc_mul-g1-p198-Kept,0.948,29,-24652.91020638747
open_ebdc_mul-g1-p199-Kept,1.374,76,-24635.599105433652
open_ebdc_mul-g1-p168-Kept,1.415,9,-24672.01365185369
open_ebdc_mul-g1-p169-Mutation,1.402,1,-24665.881483296926
open_ebdc_mul-g1-p170-Kept,1.547,7,-24651.927713543646
open_ebdc_mul-g1-p171-Mutation,1.444,5,-24630.756834225114
open_ebdc_mul-g1-p173-Random,1.399,7,-24668.320284990514
open_ebdc_mul-g1-p174-Random,1.474,13,-24627.791918041214
open_ebdc_mul-g1-p175-Random,1.436,14,-24664.485867619303
open_ebdc_mul-g1-p224-Mutation,1.495,19,-24644.78761124212
open_ebdc_mul-g1-p225-Kept,1.447,9,-24643.961392722693
open_ebdc_mul-g1-p226-Kept,1.375,33,-24666.053716145943
open_ebdc_mul-g1-p227-Random,0.902,9,-24697.12387908328
open_ebdc_mul-g1-p228-Kept,1.468,60,-24639.570707038423
open_ebdc_mul-g1-p229-Mutation,1.38,61,-24640.658027906786
open_ebdc_mul-g1-p230-Random,1.358,33,-24636.30251765209
open_ebdc_mul-g1-p231-Random,1.369,62,-24621.141288975323
open_ebdc_mul-g1-p32-Kept,0.87,19,-24654.326720852554
open_ebdc_mul-g1-p33-Kept,0.967,61,-24701.411059674512
open_ebdc_mul-g1-p34-Kept,1.461,4,-24680.603731752835
open_ebdc_mul-g1-p35-Random,1.111,148,-24641.27508500786
open_ebdc_mul-g1-p36-Kept,1.457,29,-24712.68229800095
open_ebdc_mul-g1-p37-Kept,1.305,13,-24665.614486356757
open_ebdc_mul-g1-p38-Random,1.045,145,-24548.610623083
open_ebdc_mul-g1-p39-Random,1.341,61,-24653.31255682365
open_ebdc_mul-g1-p216-Kept,0.774,77,-24632.74850940172
open_ebdc_mul-g1-p217-Random,1.424,9,-24680.697307118324
open_ebdc_mul-g1-p218-Random,1.116,145,-24620.657167561127
open_ebdc_mul-g1-p219-Kept,1.527,15,-24701.440889381935
open_ebdc_mul-g1-p220-Kept,1.379,76,-24631.21909040648
open_ebdc_mul-g1-p221-Mutation,1.126,14,-24591.906259114585
open_ebdc_mul-g1-p222-Kept,1.477,29,-24651.704017221175
open_ebdc_mul-g1-p223-Kept,1.435,14,-24662.113807288228
open_ebdc_mul-g1-p144-Kept,1.526,2,-24642.493657076073
open_ebdc_mul-g1-p145-Kept,1.36,9,-24681.108397238866
open_ebdc_mul-g1-p146-Kept,1.399,14,-24635.625735357124
open_ebdc_mul-g1-p147-Random,1.418,33,-24669.326322066907
open_ebdc_mul-g1-p148-Random,1.365,61,-24677.07061435643
open_ebdc_mul-g1-p149-Mutation,1.61,1,-24646.586557855473
open_ebdc_mul-g1-p150-Kept,1.377,62,-24629.843865519542
open_ebdc_mul-g1-p151-Random,1.313,60,-24606.595436003525
open_ebdc_mul-g1-p40-Mutation,1.334,61,-24636.63850511475
open_ebdc_mul-g1-p41-Kept,1.375,5,-24680.770065654073
open_ebdc_mul-g1-p42-Random,1.452,7,-24652.139610363934
open_ebdc_mul-g1-p43-Kept,1.31,19,-24645.008643603305
open_ebdc_mul-g1-p45-Mutation,1.337,19,-24619.88939770978
open_ebdc_mul-g1-p46-Random,0.563,29,-24586.974634630493
open_ebdc_mul-g1-p47-Kept,1.356,14,-24646.227906978787
open_ebdc_mul-g1-p176-Random,1.513,61,-24619.24999697467
open_ebdc_mul-g1-p177-Kept,1.532,9,-24659.944918973153
open_ebdc_mul-g1-p178-Random,1.315,5,-24652.698052293228
open_ebdc_mul-g1-p179-Random,1.037,60,-24585.880086591205
open_ebdc_mul-g1-p180-Random,1.233,76,-24607.37743758214
open_ebdc_mul-g1-p181-Random,1.19,143,-24561.201899882202
open_ebdc_mul-g1-p182-Kept,1.398,61,-24643.804534448245
open_ebdc_mul-g1-p183-Random,1.344,60,-24637.168284486044
open_ebdc_mul-g1-p240-Random,1.479,4,-24654.445862321074
open_ebdc_mul-g1-p241-Random,0.909,14,-24646.029404639983
open_ebdc_mul-g1-p242-Random,1.227,5,-24608.629729050223
open_ebdc_mul-g1-p243-Random,0.952,62,-24532.886416820493
open_ebdc_mul-g1-p244-Random,1.571,61,-24599.29590468913
open_ebdc_mul-g1-p245-Random,1.5,61,-24646.11692394859
open_ebdc_mul-g1-p246-Random,1.37,78,-24596.626977493186
open_ebdc_mul-g1-p247-Random,1.261,62,-24597.044504768735
open_ebdc_mul-g1-p232-Random,1.526,33,-24672.744955340997
open_ebdc_mul-g1-p233-Random,1.556,1,-24633.971304202918
open_ebdc_mul-g1-p234-Mutation,1.382,61,-24623.404682317567
open_ebdc_mul-g1-p235-Random,1.502,15,-24675.224503332644
open_ebdc_mul-g1-p236-Random,1.327,76,-24614.649781145254
open_ebdc_mul-g1-p237-Mutation,1.064,5,-24612.266155663958
open_ebdc_mul-g1-p238-Random,1.599,1,-24659.88723888908
open_ebdc_mul-g1-p239-Kept,1.386,15,-24655.979073028084
open_ebdc_mul-g2-p128-Random,0.42,76,-24530.502856033396
open_ebdc_mul-g2-p129-Kept,1.582,1,-24676.379836306773
open_ebdc_mul-g2-p130-Kept,0.923,2,-24696.84728539932
open_ebdc_mul-g2-p131-Random,0.984,76,-24585.495161507035
open_ebdc_mul-g2-p132-Kept,1.405,1,-24658.66619555323
open_ebdc_mul-g2-p135-Kept,1.593,1,-24667.093133667735
open_ebdc_mul-g2-p210-Mutation,1.549,4,-24639.073126381227
open_ebdc_mul-g2-p211-Kept,1.493,61,-24635.017374113446
open_ebdc_mul-g2-p213-Random,1.157,60,-24619.21637880252
open_ebdc_mul-g2-p214-Random,1.486,19,-24668.351206846237
open_ebdc_mul-g2-p192-Random,1.305,143,-24559.84433605145
open_ebdc_mul-g2-p193-Kept,1.476,2,-24665.542526336932
open_ebdc_mul-g2-p194-Kept,1.53,9,-24705.03296530594
open_ebdc_mul-g2-p195-Random,0.661,145,-24532.726153162435
open_ebdc_mul-g2-p196-Random,0.655,145,-24568.70801876295
open_ebdc_mul-g2-p197-Mutation,1.44,4,-24629.247959643588
open_ebdc_mul-g2-p198-Mutation,1.369,29,-24659.35347180604
open_ebdc_mul-g2-p199-Random,1.312,33,-24631.00458521368
open_ebdc_mul-g2-p152-Random,0.725,75,-24607.201315107653
open_ebdc_mul-g2-p153-Random,1.201,144,-24650.241638296593
open_ebdc_mul-g2-p154-Kept,1.501,4,-24669.480813078582
open_ebdc_mul-g2-p155-Kept,1.438,61,-24641.75379856481
open_ebdc_mul-g2-p157-Random,0.539,33,-24557.60239540021
open_ebdc_mul-g2-p158-Kept,1.389,29,-24656.899352782126
open_ebdc_mul-g2-p159-Random,1.005,77,-24558.670705899225
open_ebdc_mul-g2-p248-Random,1.5,2,-24655.45478192266
open_ebdc_mul-g2-p250-Kept,0.912,13,-24702.23589482112
open_ebdc_mul-g2-p251-Kept,1.473,19,-24652.192522996236
open_ebdc_mul-g2-p252-Random,1.221,75,-24586.6235165431
open_ebdc_mul-g2-p253-Mutation,1.412,2,-24657.14564959336
open_ebdc_mul-g2-p254-Random,0.871,62,-24632.86092184323
open_ebdc_mul-g2-p255-Random,1.551,2,-24666.345804447665
open_ebdc_mul-g2-p184-Random,1.225,1,-24610.911458276332
open_ebdc_mul-g2-p185-Kept,1.489,7,-24624.1569025778
open_ebdc_mul-g2-p186-Random,0.93,33,-24569.1067106257
open_ebdc_mul-g2-p187-Kept,1.422,1,-24683.584591128078
open_ebdc_mul-g2-p188-Random,1.542,2,-24671.89262690969
open_ebdc_mul-g2-p189-Kept,1.549,76,-24675.002423479662
open_ebdc_mul-g2-p190-Random,1.259,33,-24605.99765914755
open_ebdc_mul-g2-p191-Kept,1.322,13,-24644.649955164234
open_ebdc_mul-g2-p48-Random,1.399,145,-24586.907291570158
open_ebdc_mul-g2-p49-Random,1.306,148,-24579.01041314343
open_ebdc_mul-g2-p50-Random,1.405,1,-24658.451793566295
open_ebdc_mul-g2-p51-Random,1.537,14,-24646.191856053665
open_ebdc_mul-g2-p52-Random,0.96,62,-24564.706988518898
open_ebdc_mul-g2-p53-Random,0.8,62,-24541.275056094626
open_ebdc_mul-g2-p55-Random,1.233,5,-24589.884841518517
open_ebdc_mul-g2-p112-Random,1.363,76,-24635.15808706995
open_ebdc_mul-g2-p113-Kept,1.456,19,-24673.02487402702
open_ebdc_mul-g2-p114-Kept,0.773,76,-24521.131223633725
open_ebdc_mul-g2-p115-Random,1.424,2,-24665.58211376875
open_ebdc_mul-g2-p117-Random,1.314,33,-24659.59914585778
open_ebdc_mul-g2-p118-Kept,1.511,7,-24657.8781618547
open_ebdc_mul-g2-p119-Kept,0.916,15,-24699.346438671302
open_ebdc_mul-g2-p16-Mutation,1.38,1,-24646.750734960213
open_ebdc_mul-g2-p17-Random,1.102,9,-24617.98620948102
open_ebdc_mul-g2-p18-Kept,1.253,75,-24656.058322085155
open_ebdc_mul-g2-p19-Kept,1.503,78,-24659.320188034435
open_ebdc_mul-g2-p20-Kept,1.409,29,-24664.23361537671
open_ebdc_mul-g2-p21-Kept,1.511,1,-24694.591425890863
open_ebdc_mul-g2-p23-Random,1.453,9,-24665.016034887904
open_ebdc_mul-g2-p136-Kept,1.365,14,-24666.8354037471
open_ebdc_mul-g2-p137-Random,1.509,60,-24648.324002411322
open_ebdc_mul-g2-p138-Random,1.174,61,-24608.754818195634
open_ebdc_mul-g2-p139-Kept,1.274,75,-24669.69662744721
open_ebdc_mul-g2-p140-Random,0.657,143,-24539.65103737026
open_ebdc_mul-g2-p141-Kept,1.405,1,-24658.404825070815
open_ebdc_mul-g2-p143-Kept,1.576,1,-24688.452661515716
open_ebdc_mul-g2-p56-Random,1.133,62,-24540.654510782588
open_ebdc_mul-g2-p58-Random,1.138,62,-24546.42276730605
open_ebdc_mul-g2-p59-Kept,1.368,4,-24685.377495695746
open_ebdc_mul-g2-p60-Mutation,1.389,7,-24637.265198869492
open_ebdc_mul-g2-p61-Kept,1.317,5,-24653.20731233856
open_ebdc_mul-g2-p62-Random,1.505,9,-24651.59593999207
open_ebdc_mul-g2-p63-Random,1.109,143,-24577.153078607334
open_ebdc_mul-g2-p168-Mutation,1.515,9,-24671.56228311834
open_ebdc_mul-g2-p169-Kept,1.402,1,-24665.88156824106
open_ebdc_mul-g2-p171-Random,0.788,75,-24557.524269980713
open_ebdc_mul-g2-p172-Random,1.426,4,-24627.638411009062
open_ebdc_mul-g2-p173-Kept,1.399,7,-24668.36105599498
open_ebdc_mul-g2-p174-Random,1.013,77,-24580.086048952744
open_ebdc_mul-g2-p175-Kept,1.442,14,-24666.018791626706
open_ebdc_mul-g2-p144-Random,1.401,76,-24623.945827197113
open_ebdc_mul-g2-p146-Random,1.258,33,-24666.884022002687
open_ebdc_mul-g2-p147-Mutation,1.446,33,-24630.55051115624
open_ebdc_mul-g2-p148-Kept,1.355,61,-24679.56681885108
open_ebdc_mul-g2-p149-Kept,1.635,1,-24662.16557377679
open_ebdc_mul-g2-p150-Random,1.1,33,-24607.846276329827
open_ebdc_mul-g2-p151-Random,0.882,145,-24576.750455325266
open_ebdc_mul-g2-p176-Random,1.054,144,-24542.059176412786
open_ebdc_mul-g2-p177-Mutation,1.342,9,-24689.632032935777
open_ebdc_mul-g2-p178-Mutation,1.539,5,-24651.851738740483
open_ebdc_mul-g2-p179-Random,0.916,5,-24700.133662720345
open_ebdc_mul-g2-p180-Random,0.993,76,-24636.818123518697
open_ebdc_mul-g2-p181-Random,0.994,143,-24574.164558497403
open_ebdc_mul-g2-p182-Random,1.374,2,-24696.67861483818
open_ebdc_mul-g2-p183-Random,0.511,76,-24574.23255144816
open_ebdc_mul-g2-p0-Kept,1.481,61,-24652.02767976013
open_ebdc_mul-g2-p1-Kept,1.41,7,-24693.377025753
open_ebdc_mul-g2-p2-Kept,1.505,78,-24672.27638244982
open_ebdc_mul-g2-p5-Kept,1.393,9,-24666.623326256486
open_ebdc_mul-g2-p6-Mutation,1.512,13,-24636.092415473973
open_ebdc_mul-g2-p7-Kept,1.013,19,-24644.57771711695
open_ebdc_mul-g2-p80-Random,0.461,143,-24519.365162336966
open_ebdc_mul-g2-p81-Kept,1.407,29,-24656.75009658932
open_ebdc_mul-g2-p82-Kept,1.367,2,-24648.95001285423
open_ebdc_mul-g2-p83-Mutation,1.473,19,-24656.19218411326
open_ebdc_mul-g2-p84-Random,1.305,13,-24643.419564686337
open_ebdc_mul-g2-p85-Kept,1.505,9,-24694.972231969674
open_ebdc_mul-g2-p86-Mutation,1.405,2,-24651.254271439717
open_ebdc_mul-g2-p87-Mutation,1.42,1,-24639.499279797616
open_ebdc_mul-g2-p24-Random,0.827,60,-24563.173729188216
open_ebdc_mul-g2-p25-Kept,1.466,29,-24645.48201452567
open_ebdc_mul-g2-p26-Kept,1.399,2,-24667.998584034904
open_ebdc_mul-g2-p28-Kept,1.372,2,-24682.0418066081
open_ebdc_mul-g2-p29-Kept,1.413,7,-24649.43913097977
open_ebdc_mul-g2-p30-Kept,1.416,5,-24654.432109626876
open_ebdc_mul-g2-p31-Random,1.496,4,-24640.146668949128
open_ebdc_mul-g2-p88-Random,0.806,143,-24540.774705564385
open_ebdc_mul-g2-p89-Random,1.419,60,-24642.823051818585
open_ebdc_mul-g2-p90-Mutation,1.584,1,-24641.306097245077
open_ebdc_mul-g2-p91-Random,1.073,145,-24596.547437824065
open_ebdc_mul-g2-p92-Random,1.396,5,-24675.564633247144
open_ebdc_mul-g2-p93-Kept,1.578,1,-24644.50985598615
open_ebdc_mul-g2-p94-Mutation,1.379,61,-24690.057398608875
open_ebdc_mul-g2-p95-Kept,1.39,4,-24670.515800001816
open_ebdc_mul-g2-p224-Mutation,1.555,19,-24612.03659045189
open_ebdc_mul-g2-p225-Kept,1.419,9,-24656.663117555294
open_ebdc_mul-g2-p226-Mutation,1.323,33,-24627.69607253233
open_ebdc_mul-g2-p227-Kept,0.902,9,-24695.306838693814
open_ebdc_mul-g2-p228-Random,1.364,33,-24632.088950016794
open_ebdc_mul-g2-p230-Random,1.443,13,-24609.096156896805
open_ebdc_mul-g2-p231-Random,0.87,62,-24622.166756300772
open_ebdc_mul-g2-p240-Kept,1.479,4,-24654.31529989788
open_ebdc_mul-g2-p241-Kept,0.909,14,-24646.246078728112
open_ebdc_mul-g2-p242-Random,0.611,76,-24557.664563530132
open_ebdc_mul-g2-p243-Random,0.666,29,-24532.40169842924
open_ebdc_mul-g2-p244-Random,0.564,76,-24541.037894704397
open_ebdc_mul-g2-p245-Kept,1.5,61,-24646.11486457769
open_ebdc_mul-g2-p246-Random,1.398,145,-24614.576817688845
open_ebdc_mul-g2-p247-Random,0.579,13,-24561.669564342446
open_ebdc_mul-g2-p104-Random,1.232,75,-24652.59834494351
open_ebdc_mul-g2-p105-Kept,1.371,13,-24684.41894746484
open_ebdc_mul-g2-p106-Kept,1.549,7,-24644.321953319548
open_ebdc_mul-g2-p107-Kept,1.347,33,-24608.91894534266
open_ebdc_mul-g2-p108-Kept,1.566,4,-24659.807129983285
open_ebdc_mul-g2-p109-Kept,1.503,7,-24705.690676536873
open_ebdc_mul-g2-p110-Random,1.581,2,-24662.499461186995
open_ebdc_mul-g2-p111-Random,1.194,78,-24612.267874641486
open_ebdc_mul-g2-p64-Random,1.534,1,-24665.286877643368
open_ebdc_mul-g2-p65-Kept,0.875,14,-24658.644650134367
open_ebdc_mul-g2-p66-Mutation,1.16,7,-24606.09669407692
open_ebdc_mul-g2-p67-Random,1.409,5,-24649.33788800499
open_ebdc_mul-g2-p68-Random,1.512,9,-24610.60068216906
open_ebdc_mul-g2-p69-Random,1.375,144,-24594.165134011462
open_ebdc_mul-g2-p70-Random,0.892,60,-24641.730657340024
open_ebdc_mul-g2-p71-Kept,1.442,1,-24643.90362079832
open_ebdc_mul-g2-p32-Kept,0.87,19,-24653.636954464666
open_ebdc_mul-g2-p33-Mutation,1.108,61,-24542.896183879086
open_ebdc_mul-g2-p34-Mutation,1.432,4,-24654.33517404868
open_ebdc_mul-g2-p35-Random,1.384,7,-24672.142411661473
open_ebdc_mul-g2-p36-Mutation,1.461,29,-24653.003822119153
open_ebdc_mul-g2-p37-Mutation,1.147,13,-24660.809954046385
open_ebdc_mul-g2-p38-Random,1.215,14,-24589.984159210726
open_ebdc_mul-g2-p96-Random,1.289,148,-24594.55944643588
open_ebdc_mul-g2-p97-Kept,1.45,77,-24646.87074660379
open_ebdc_mul-g2-p98-Mutation,1.235,60,-24624.750016736387
open_ebdc_mul-g2-p99-Random,1.262,61,-24620.197910856743
open_ebdc_mul-g2-p100-Random,1.385,77,-24569.607931606653
open_ebdc_mul-g2-p101-Random,1.36,4,-24619.900425490247
open_ebdc_mul-g2-p102-Mutation,1.407,2,-24667.84951235823
open_ebdc_mul-g2-p103-Mutation,1.472,19,-24645.654677598806
open_ebdc_mul-g2-p8-Random,1.393,2,-24660.293199648604
open_ebdc_mul-g2-p9-Random,1.505,14,-24677.586670871508
open_ebdc_mul-g2-p10-Random,0.862,33,-24645.70524363447
open_ebdc_mul-g2-p11-Kept,1.334,2,-24704.276809787494
open_ebdc_mul-g2-p12-Random,1.471,78,-24611.45249535902
open_ebdc_mul-g2-p13-Kept,1.333,33,-24647.34873365057
open_ebdc_mul-g2-p14-Kept,1.526,19,-24681.873052912037
open_ebdc_mul-g2-p15-Kept,1.364,9,-24656.72263323223
open_ebdc_mul-g2-p72-Random,1.414,14,-24646.423985168898
open_ebdc_mul-g2-p73-Random,1.361,2,-24694.623048405243
open_ebdc_mul-g2-p74-Mutation,1.325,61,-24643.011506615134
open_ebdc_mul-g2-p75-Random,0.505,148,-24574.574881339235
open_ebdc_mul-g2-p76-Random,0.713,5,-24579.823393370676
open_ebdc_mul-g2-p78-Kept,1.501,19,-24678.280212117807
open_ebdc_mul-g2-p79-Kept,1.321,14,-24656.20402390856
open_ebdc_mul-g2-p160-Mutation,1.347,14,-24620.93315025713
open_ebdc_mul-g2-p161-Kept,0.925,2,-24696.273019770444
open_ebdc_mul-g2-p162-Kept,1.539,5,-24651.85175000943
open_ebdc_mul-g2-p163-Random,1.066,77,-24586.199164958307
open_ebdc_mul-g2-p164-Random,0.949,19,-24653.665873887323
open_ebdc_mul-g2-p165-Random,1.395,14,-24638.61060769135
open_ebdc_mul-g2-p166-Kept,1.545,9,-24622.35674626759
open_ebdc_mul-g2-p167-Kept,0.912,7,-24688.070617338773
open_ebdc_mul-g2-p232-Kept,1.526,33,-24672.74453569185
open_ebdc_mul-g2-p233-Random,1.593,1,-24666.353278126524
open_ebdc_mul-g2-p235-Mutation,1.403,15,-24628.163862360514
open_ebdc_mul-g2-p237-Kept,1.081,5,-24618.374629886624
open_ebdc_mul-g2-p238-Kept,1.562,1,-24664.290897961913
open_ebdc_mul-g2-p239-Kept,1.382,15,-24659.857292759603
open_ebdc_mul-g2-p216-Random,1.44,76,-24637.08631172235
open_ebdc_mul-g2-p217-Kept,1.424,9,-24682.371307327005
open_ebdc_mul-g2-p218-Random,1.331,61,-24629.431202139625
open_ebdc_mul-g2-p219-Kept,1.527,15,-24701.43957176021
open_ebdc_mul-g2-p220-Random,1.47,13,-24642.825338228584
open_ebdc_mul-g2-p222-Mutation,1.35,29,-24665.897539388163
open_ebdc_mul-g2-p223-Mutation,1.435,14,-24662.113905904323
open_ebdc_mul-g2-p200-Random,0.83,15,-24595.41889899098
open_ebdc_mul-g2-p201-Kept,1.635,1,-24663.14185651704
open_ebdc_mul-g2-p202-Kept,1.389,9,-24646.95126897338
open_ebdc_mul-g2-p203-Kept,1.416,61,-24640.36153963959
open_ebdc_mul-g2-p204-Random,0.946,62,-24542.38896651751
open_ebdc_mul-g2-p205-Random,1.607,4,-24654.70870348765
open_ebdc_mul-g2-p206-Kept,1.435,7,-24676.887579163264
open_ebdc_mul-g2-p207-Kept,1.387,4,-24680.851960221542
open_ebdc_mul-g2-p40-Kept,1.334,61,-24637.20272358066
open_ebdc_mul-g2-p41-Mutation,1.353,5,-24636.331581716644
open_ebdc_mul-g2-p42-Kept,1.382,7,-24652.66371674541
open_ebdc_mul-g2-p43-Kept,1.31,19,-24644.455730180678
open_ebdc_mul-g2-p44-Kept,1.302,5,-24632.707908654207
open_ebdc_mul-g2-p45-Random,1.49,33,-24619.75106458232
open_ebdc_mul-g2-p46-Random,1.41,61,-24604.725073741654
open_ebdc_mul-g2-p47-Kept,1.356,14,-24655.81216113879
open_ebdc_mul-g2-p120-Random,0.878,60,-24642.776118405578
open_ebdc_mul-g2-p121-Random,1.069,60,-24610.49191554491
open_ebdc_mul-g2-p122-Random,0.753,148,-24573.003567496093
open_ebdc_mul-g2-p123-Mutation,1.526,7,-24640.483228962064
open_ebdc_mul-g2-p124-Random,1.32,77,-24651.39562583544
open_ebdc_mul-g2-p125-Random,1.411,5,-24648.542611002977
open_ebdc_mul-g2-p126-Kept,1.494,61,-24650.246710934018
open_ebdc_mul-g2-p127-Random,1.275,15,-24642.1861298964
open_ebdc_mul-g3-p168-Kept,1.515,9,-24671.55140881436
open_ebdc_mul-g3-p170-Kept,1.436,144,-24593.419025109128
open_ebdc_mul-g3-p171-Random,1.459,9,-24647.877277430922
open_ebdc_mul-g3-p172-Random,1.08,148,-24579.55281604991
open_ebdc_mul-g3-p173-Mutation,1.404,7,-24640.06345245146
open_ebdc_mul-g3-p174-Random,1.209,33,-24634.466304662645
open_ebdc_mul-g3-p184-Random,0.864,148,-24540.005761417888
open_ebdc_mul-g3-p185-Kept,1.489,7,-24624.156937512947
open_ebdc_mul-g3-p186-Random,1.502,2,-24655.3705132134
open_ebdc_mul-g3-p187-Kept,1.422,1,-24682.46822893583
open_ebdc_mul-g3-p188-Kept,1.542,2,-24671.89265452426
open_ebdc_mul-g3-p190-Random,1.532,4,-24649.625474947814
open_ebdc_mul-g3-p16-Kept,1.38,1,-24646.561198325344
open_ebdc_mul-g3-p17-Random,1.031,60,-24683.912085752167
open_ebdc_mul-g3-p20-Kept,1.408,29,-24664.40305197551
open_ebdc_mul-g3-p21-Kept,1.511,1,-24694.379534469383
open_ebdc_mul-g3-p22-Kept,0.729,75,-24550.692139674447
open_ebdc_mul-g3-p23-Kept,1.491,9,-24682.805049894247
open_ebdc_mul-g3-p128-Random,0.273,76,-24509.965113446837
open_ebdc_mul-g3-p129-Kept,1.582,1,-24676.41368491423
open_ebdc_mul-g3-p130-Mutation,1.33,2,-24659.961760355003
open_ebdc_mul-g3-p131-Random,1.262,2,-24683.69986299801
open_ebdc_mul-g3-p132-Mutation,1.61,1,-24646.142969617333
open_ebdc_mul-g3-p133-Kept,0.985,13,-24611.777043712973
open_ebdc_mul-g3-p134-Kept,0.932,144,-24571.712824366063
open_ebdc_mul-g3-p135-Mutation,1.597,1,-24618.32000277657
open_ebdc_mul-g3-p224-Kept,1.555,19,-24612.03798836684
open_ebdc_mul-g3-p225-Kept,1.419,9,-24657.0349730738
open_ebdc_mul-g3-p226-Mutation,1.375,33,-24666.05395565116
open_ebdc_mul-g3-p227-Mutation,1.379,9,-24644.990909076372
open_ebdc_mul-g3-p228-Random,1.131,144,-24611.646333586625
open_ebdc_mul-g3-p229-Kept,1.129,143,-24584.573251982663
open_ebdc_mul-g3-p230-Random,1.274,145,-24623.442052383565
open_ebdc_mul-g3-p231-Random,1.409,61,-24635.360795644527
open_ebdc_mul-g3-p24-Random,1.105,78,-24621.838693799982
open_ebdc_mul-g3-p25-Mutation,1.457,29,-24648.334052624148
open_ebdc_mul-g3-p27-Kept,1.125,62,-24582.61313055607
open_ebdc_mul-g3-p28-Kept,1.372,2,-24680.64128182342
open_ebdc_mul-g3-p29-Mutation,1.501,7,-24620.91582329956
open_ebdc_mul-g3-p30-Mutation,1.422,5,-24629.873147932594
open_ebdc_mul-g3-p31-Random,0.93,61,-24630.475779218905
open_ebdc_mul-g3-p96-Random,1.088,61,-24629.045388812592
open_ebdc_mul-g3-p97-Mutation,1.154,77,-24620.10517985613
open_ebdc_mul-g3-p98-Mutation,1.302,60,-24669.950458734143
open_ebdc_mul-g3-p99-Random,0.96,145,-24608.80826649492
open_ebdc_mul-g3-p100-Random,1.394,4,-24654.056040503416
open_ebdc_mul-g3-p101-Random,1.018,77,-24515.48718819892
open_ebdc_mul-g3-p102-Kept,1.406,2,-24667.890034861204
open_ebdc_mul-g3-p103-Mutation,1.508,19,-24623.69813072531
open_ebdc_mul-g3-p136-Kept,1.444,14,-24689.037891053624
open_ebdc_mul-g3-p138-Random,1.007,143,-24573.412662228428
open_ebdc_mul-g3-p139-Mutation,1.134,75,-24631.57966577572
open_ebdc_mul-g3-p140-Random,1.432,29,-24675.787854593636
open_ebdc_mul-g3-p141-Mutation,1.384,1,-24644.380722099017
open_ebdc_mul-g3-p142-Random,1.376,5,-24621.470365681802
open_ebdc_mul-g3-p143-Mutation,1.582,1,-24676.118601845923
open_ebdc_mul-g3-p208-Kept,1.318,62,-24647.289699261182
open_ebdc_mul-g3-p209-Kept,0.726,78,-24534.2429063621
